CodeCommune;type_donnees;numero_annee;s52;s51;s50;s49;s48;s47;s46;s45;s44;s43;s42;s41;s40;s39;s38;s37;s36;s35;s34;s33;s32;s31;s30;s29;s28;s27;s26;s25;s24;s23;s22;s21;s20;s19;s18;s17;s16;s15;s14;s13;s12;s11;s10;s09;s08;s07;s06;s05;s04;s03;s02;s01
MDG43404132;PRECIPITATION;2015;58.407749;78.558467;38.8795822;16.88237583;42.92560695;9.3009195;0.02920902;3.8359314;23.77461939;6.1026;0.37115054;0.02475962;0.2795233;0.47802308;0.29120725;0.31375265;0.13562211;0.27696905;0;0.22878405;1.76551639;4.621416;0.2314235;0.62425751;0.14802413;1.7127424;0.80632259;0.8707801;0.12227016;2.00509817;0.39361763;0.25528612;0.38703515;0.1377323;2.89916064;0.84098521;0.32673767;14.8391918;0.70628758;14.9146917;18.56122638;47.78313548;124.002414;63.0174613;67.85943333;45.4461229;32.1065196;105.1338485;54.03637555;117.7057919;219.695501;114.915242
MDG43404150;PRECIPITATION;2015;70.490835;69.1515641;34.6588321;6.12767734;45.110597;7.6768112;0;5.1508235;20.0710737;8.5545857;0.02872805;0;0.2593406;0;0;0;0;0.19199371;0;0;1.119709;2.376354;0;0.2578184;0;0;0.2575506;0;0;0.02051824;0;0;0;0.03168761;5.6368;1.496646;0;8.000934;0.75689949;13.186287;12.00324941;31.30810659;122.5111677;72.7654969;66.9270929;44.38694116;60.5556945;96.183956;33.8257392;103.648603;208.930276;115.616371
MDG43404171;PRECIPITATION;2015;138.252353;47.94259882;25.9512593;12.9065209;67.8545104;6.2214052;0;14.76968296;16.8833263;28.16863815;0.39735465;0;0.93782087;0.02596236;0.04191829;0.1067065;0.0949137;0.02085735;0;0;1.915106;7.78129;0.04460495;1.06498722;0;0.2347931;1.29691948;0.15476318;0.09587449;0.19724887;0.0873363;0;0;1.085299;18.0004043;5.346837;0.13771876;1.04607357;0.5829441;1.746819;3.9203387;33.73319045;94.725185;122.9492464;107.461521;80.0912001;60.97771446;49.6742896;16.9814955;141.8472159;143.961281;116.987995
MDG43404172;PRECIPITATION;2015;140.352695;46.73449405;24.1733837;14.7040387;69.0647167;5.7823663;0.2108542;16.2592925;19.79575375;32.667111;1.91882183;0.04728219;1.6734308;2.0067889;1.5246392;1.4205928;0.7272615;2.096305;0;1.3771776;2.9121111;11.37793;1.7039184;3.25476592;0.732016;3.62506832;4.56344982;3.8883424;0.25237804;4.206647;2.8983347;2.05734984;0.99690462;1.7053243;19.62349306;5.79412294;2.3862942;0.77174989;0.6405777;1.2043575;3.2658342;33.9308661;95.554955;127.526899;113.269872;87.5863115;61.084114;47.0594394;21.2890376;144.379772;139.621687;114.705653
MDG43404173;PRECIPITATION;2015;140.352695;46.73449405;24.1733837;14.7040387;69.0647167;5.7823663;0.2108542;16.2592925;19.79575375;32.667111;1.91882183;0.04728219;1.6734308;2.0067889;1.5246392;1.4205928;0.7272615;2.096305;0;1.3771776;2.9121111;11.37793;1.7039184;3.25476592;0.732016;3.62506832;4.56344982;3.8883424;0.25237804;4.206647;2.8983347;2.05734984;0.99690462;1.7053243;19.62349306;5.79412294;2.3862942;0.77174989;0.6405777;1.2043575;3.2658342;33.9308661;95.554955;127.526899;113.269872;87.5863115;61.084114;47.0594394;21.2890376;144.379772;139.621687;114.705653
MDG43404191;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404192;PRECIPITATION;2015;53.1009683;81.8513693;41.0512817;7.3890501;40.9356866;9.1309954;0;2.48382516;21.962895;2.6799353;0.02309827;0;0.06293797;0;0;0;0;0;0;0;1.014699;1.249908;0;0.06136888;0;0;0.05480839;0;0;0.09797954;0;0;0;0;1.516436;0.3615126;0;12.0298764;0.1600462;17.349245;16.7865105;36.28511543;128.2581859;57.0583198;60.3576119;33.6490626;29.295214;112.9142241;44.9812003;99.4702083;237.978144;117.257951
MDG43404010;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404031;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404032;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404050;PRECIPITATION;2016;10.595843;17.4163832;20.438312;8.805371;54.2734037;7.7163902;46.174671;0.1522681;22.31146106;0.2081266;0;14.222302;0;0;0;0;0;0;0;0.2734456;0.2351786;0;0;0.3853742;0.13357811;0.1981052;0;0.08161212;19.80133831;0.1099321;2.31170248;2.2405682;0.05271989;1.39902315;1.091835;0;2.80892591;0.42363481;1.66921378;8.3549067;45.44379538;83.5104376;76.95236251;4.51996023;106.0476815;24.0364286;43.0907534;118.9066896;65.05095335;112.128279;69.26295;55.5322678
MDG43404070;PRECIPITATION;2016;10.595843;17.4163832;20.438312;8.805371;54.2734037;7.7163902;46.174671;0.1522681;22.31146106;0.2081266;0;14.222302;0;0;0;0;0;0;0;0.2734456;0.2351786;0;0;0.3853742;0.13357811;0.1981052;0;0.08161212;19.80133831;0.1099321;2.31170248;2.2405682;0.05271989;1.39902315;1.091835;0;2.80892591;0.42363481;1.66921378;8.3549067;45.44379538;83.5104376;76.95236251;4.51996023;106.0476815;24.0364286;43.0907534;118.9066896;65.05095335;112.128279;69.26295;55.5322678
MDG43404091;PRECIPITATION;2016;13.28386221;11.06241186;20.37284222;9.8557181;62.0493135;9.8787611;58.204218;0.1092472;21.0856184;0.44996635;0.0341223;18.37468831;0.23792214;0.51404093;0.61184124;0.3309326;0.86851956;1.7897566;0.44911288;1.2919563;2.36941794;0.3263369;1.2761028;3.27494129;3.9497943;1.45145619;0.9775416;2.16195532;27.0573702;1.3208363;6.9358259;5.15290339;3.7285679;6.670289;3.2396365;0;6.792465;5.4361922;3.10710718;8.52985315;60.1677123;114.24034;63.870746;8.8223245;88.8524479;28.6735984;36.4421569;86.138703;73.67632;94.408127;70.354742;61.3991784
MDG43404092;PRECIPITATION;2016;10.595843;17.4163832;20.438312;8.805371;54.2734037;7.7163902;46.174671;0.1522681;22.31146106;0.2081266;0;14.222302;0;0;0;0;0;0;0;0.2734456;0.2351786;0;0;0.3853742;0.13357811;0.1981052;0;0.08161212;19.80133831;0.1099321;2.31170248;2.2405682;0.05271989;1.39902315;1.091835;0;2.80892591;0.42363481;1.66921378;8.3549067;45.44379538;83.5104376;76.95236251;4.51996023;106.0476815;24.0364286;43.0907534;118.9066896;65.05095335;112.128279;69.26295;55.5322678
MDG43404111;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404112;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404131;PRECIPITATION;2016;10.3078276;28.9259778;28.269289;14.03842164;43.2434502;3.064095;18.1977954;0.3376308;25.69282439;0;0;4.2557838;0.07447208;0.09532009;0.28801263;0.09603066;0.2617067;0.59664115;0.13995945;0.26751276;0.52589375;0.21938401;0.37702384;2.5567982;1.21438778;0.31204278;0.18348846;0.78288588;10.11051664;0.86999531;2.212227;2.03128325;1.20123028;1.67642994;2.6312663;0;1.8782859;1.6549452;3.30051776;18.73967397;29.6311096;29.6247025;101.7026057;4.1874137;123.190056;24.7570991;57.7271917;188.2460062;77.583731;137.218839;77.0752975;42.597601
MDG43404132;PRECIPITATION;2016;10.3078276;28.9259778;28.269289;14.03842164;43.2434502;3.064095;18.1977954;0.3376308;25.69282439;0;0;4.2557838;0.07447208;0.09532009;0.28801263;0.09603066;0.2617067;0.59664115;0.13995945;0.26751276;0.52589375;0.21938401;0.37702384;2.5567982;1.21438778;0.31204278;0.18348846;0.78288588;10.11051664;0.86999531;2.212227;2.03128325;1.20123028;1.67642994;2.6312663;0;1.8782859;1.6549452;3.30051776;18.73967397;29.6311096;29.6247025;101.7026057;4.1874137;123.190056;24.7570991;57.7271917;188.2460062;77.583731;137.218839;77.0752975;42.597601
MDG43404150;PRECIPITATION;2016;7.4464476;21.78632208;19.594395;8.639606;46.3527724;6.651073;32.5428743;0.4543201;23.91241182;0.05068601;0;8.588767;0.1380415;0;0.06385024;0;0;0;0;0.1551081;0.1522223;0;0;0.467922;0;0.03607863;0;0;13.723801;0.1309867;1.5109839;1.4698671;0;0.8084663;1.345881;0;1.571242;0.06356272;2.3739994;20.3700099;33.1721247;57.5684513;86.55540287;2.65902425;117.588684;20.2225512;49.34155781;149.1325;62.5767831;133.501869;67.6724729;44.33796796
MDG43404171;PRECIPITATION;2016;17.357382;2.45544305;21.0105197;10.65976269;70.1523177;13.9573205;81.9341337;0;18.71386298;0.6428776;0;27.787369;0;0;0;0;0;0;0;0.5488029;0.50634029;0;0.02185186;0.11846549;0.33603222;0.4636636;0.04569271;0.187497;39.983235;0.02304419;4.67409904;3.765336;0.22418206;2.81455192;0.27020138;0;5.5515413;0.99544043;0.37306453;3.41674606;78.54274371;166.1993122;40.42041877;9.14001309;72.3469167;30.86734149;26.85581682;25.0483341;74.53568114;70.686172;61.592171;77.6349082
MDG43404172;PRECIPITATION;2016;17.7602554;1.2702881;20.52264147;10.88769424;73.0490177;14.31258;87.129057;0.02526258;18.78215289;0.72367148;0.04820953;29.78360704;0.2448106;0.55336844;0.52242723;0.3475389;0.89595129;1.79125151;0.4619671;1.5569936;2.70143312;0.11622642;1.29893157;2.4457013;4.0939353;1.65925543;1.0416713;1.97051369;46.4891565;0.8558194;8.50168597;6.02987638;3.7185372;7.8962419;2.331378;0;8.655041;5.6937414;1.87461732;4.4366409;83.073518;183.9520683;38.15504;11.4882164;66.0440261;33.8689456;24.6215493;13.8561485;79.4364336;63.2397895;63.42494;77.678092
MDG43404173;PRECIPITATION;2016;17.7602554;1.2702881;20.52264147;10.88769424;73.0490177;14.31258;87.129057;0.02526258;18.78215289;0.72367148;0.04820953;29.78360704;0.2448106;0.55336844;0.52242723;0.3475389;0.89595129;1.79125151;0.4619671;1.5569936;2.70143312;0.11622642;1.29893157;2.4457013;4.0939353;1.65925543;1.0416713;1.97051369;46.4891565;0.8558194;8.50168597;6.02987638;3.7185372;7.8962419;2.331378;0;8.655041;5.6937414;1.87461732;4.4366409;83.073518;183.9520683;38.15504;11.4882164;66.0440261;33.8689456;24.6215493;13.8561485;79.4364336;63.2397895;63.42494;77.678092
MDG43404191;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404192;PRECIPITATION;2016;6.2409406;30.5113665;22.6710436;9.145531;41.7999528;2.7112228;15.3942048;0.3683502;28.58047413;0;0;2.3544431;0;0;0;0;0;0;0;0.03721619;0.03768504;0;0;0.81538639;0;0.02309675;0;0;8.3687694;0.1816055;0.4281726;0.6253547;0;0.19337265;1.833491;0;0.4070156;0.04403393;2.742473;14.48203258;17.3502136;15.90443332;106.5928787;1.06379981;132.9661891;19.3147845;57.83579673;203.309882;61.3662034;147.836409;75.9025656;36.7286568
MDG43404010;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
MDG43404031;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
MDG43404032;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
MDG43404050;PRECIPITATION;2017;135.134847;46.43555025;34.273803;71.707574;65.426226;44.6491806;47.01228311;13.3637473;0.14389375;13.59392477;7.0054948;13.0964796;0.21166175;0;3.1713686;0;0;4.1301157;0;4.16927467;1.3693122;0.1388747;8.8486515;0;0;0;1.137523;0.02063713;0;1.8018585;0.02236145;0;0;0;0;19.5008;2.9632674;0.1490547;13.13218248;88.929047;8.84695873;27.5025195;103.132847;2.90117;31.1901366;53.6881551;75.39673;43.5685634;53.2905576;4.99975526;40.4218439;45.57683341
MDG43404070;PRECIPITATION;2017;135.134847;46.43555025;34.273803;71.707574;65.426226;44.6491806;47.01228311;13.3637473;0.14389375;13.59392477;7.0054948;13.0964796;0.21166175;0;3.1713686;0;0;4.1301157;0;4.16927467;1.3693122;0.1388747;8.8486515;0;0;0;1.137523;0.02063713;0;1.8018585;0.02236145;0;0;0;0;19.5008;2.9632674;0.1490547;13.13218248;88.929047;8.84695873;27.5025195;103.132847;2.90117;31.1901366;53.6881551;75.39673;43.5685634;53.2905576;4.99975526;40.4218439;45.57683341
MDG43404091;PRECIPITATION;2017;159.6423;59.51447497;39.752701;85.45653243;86.1499604;47.2655797;46.9786029;20.4028284;7.75255534;9.6010345;6.9115415;18.0106248;0.2551425;0.07645763;4.261702;0;0.4374682;5.92796;0.09614434;6.5624953;4.4457762;0.8601548;14.40365914;0.67492057;0;2.4195207;2.93741952;0.56608247;0.7106771;5.32104558;2.43145121;1.073946;1.42550895;1.56418038;2.02998228;17.09243;4.5791617;1.61464561;9.4652167;87.94111857;6.32768625;33.9914783;127.3387564;2.41370681;29.969918;69.0741279;72.7734534;48.780335;51.3419748;7.6571243;28.55070595;44.7277001
MDG43404092;PRECIPITATION;2017;135.134847;46.43555025;34.273803;71.707574;65.426226;44.6491806;47.01228311;13.3637473;0.14389375;13.59392477;7.0054948;13.0964796;0.21166175;0;3.1713686;0;0;4.1301157;0;4.16927467;1.3693122;0.1388747;8.8486515;0;0;0;1.137523;0.02063713;0;1.8018585;0.02236145;0;0;0;0;19.5008;2.9632674;0.1490547;13.13218248;88.929047;8.84695873;27.5025195;103.132847;2.90117;31.1901366;53.6881551;75.39673;43.5685634;53.2905576;4.99975526;40.4218439;45.57683341
MDG43404111;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
MDG43404112;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
MDG43404131;PRECIPITATION;2017;99.908761;24.871042;22.4676193;50.4856974;36.7067722;41.3605926;58.4386882;4.12448182;2.13783644;24.68638;5.7216783;8.4137596;0;0;0.8629974;0;0.05303409;0.8480991;0;0.94616836;0.6300896;0.07201825;4.46417975;0.15144666;0;0.44752267;0.43068201;0.10203672;0.06422143;1.8372058;1.09297678;0.18577413;0.39454329;0.39845604;0.40464684;26.75812889;0.60279266;0.72275903;20.2640185;91.1153628;14.895505;34.487266;82.85778982;8.97882;49.47589;27.6460183;80.695458;35.2833246;57.878667;9.6792198;56.6249771;57.920088
MDG43404132;PRECIPITATION;2017;99.908761;24.871042;22.4676193;50.4856974;36.7067722;41.3605926;58.4386882;4.12448182;2.13783644;24.68638;5.7216783;8.4137596;0;0;0.8629974;0;0.05303409;0.8480991;0;0.94616836;0.6300896;0.07201825;4.46417975;0.15144666;0;0.44752267;0.43068201;0.10203672;0.06422143;1.8372058;1.09297678;0.18577413;0.39454329;0.39845604;0.40464684;26.75812889;0.60279266;0.72275903;20.2640185;91.1153628;14.895505;34.487266;82.85778982;8.97882;49.47589;27.6460183;80.695458;35.2833246;57.878667;9.6792198;56.6249771;57.920088
MDG43404150;PRECIPITATION;2017;109.340185;32.5126504;27.976914;56.53196726;47.005219;44.83115775;48.1894197;8.25125794;0.05456587;17.4998585;6.6943222;8.45826754;0.2973564;0;1.994643;0;0;2.5411149;0;2.541433;0.8522595;0.0292492;6.5227013;0;0;0;0.7798792;0;0;1.2433551;0;0;0;0;0;21.71746;1.99203334;0.2458818;16.3039875;87.407815;10.797848;29.7384879;80.98009;4.3226149;31.426419;39.23778224;73.675887;37.7596849;51.6016587;11.269959;56.5010264;49.7134093
MDG43404171;PRECIPITATION;2017;191.029334;81.6229513;51.1048474;112.4695976;112.966335;50.8416438;42.80356203;25.6974764;0.7800841;4.2343453;8.1034376;24.5846035;1.7001563;0;6.27499458;0;0;8.127327;0;8.0257763;2.7808068;0.46146887;18.02518494;0.11318407;0;0.44577974;2.448413;0.08876497;0.16212218;3.90742319;0.21751716;0.2416583;0.25398093;0.27324706;0.4162304;11.63599278;5.97860606;0.2901254;3.30682129;87.4707343;1.4796227;29.57694096;151.9726135;0.1795627;26.5463399;90.34382333;71.3423945;56.073892;50.9414626;2.16624403;12.89914566;40.8934209
MDG43404172;PRECIPITATION;2017;200.99528;84.592428;51.6429906;115.6143783;119.670248;51.4237589;43.7829533;29.3748977;8.8953347;2.6905745;7.8077247;26.6772989;1.2741191;0.08444177;6.46409556;0;0.5039565;8.656557;0.1115722;9.4852644;5.7407811;1.1489983;23.18322653;0.74430104;0;2.7659627;4.00543821;0.66020971;0.8959983;7.0235871;2.0635103;1.3052417;1.47100371;1.68912053;2.2936678;10.5926998;6.8023193;1.64072399;1.9253861;87.7215706;1.37977824;35.5578198;163.2422038;0.7488541;26.22428753;93.8750675;70.630053;57.552893;49.5699542;5.2906942;9.80144037;41.3300064
MDG43404173;PRECIPITATION;2017;200.99528;84.592428;51.6429906;115.6143783;119.670248;51.4237589;43.7829533;29.3748977;8.8953347;2.6905745;7.8077247;26.6772989;1.2741191;0.08444177;6.46409556;0;0.5039565;8.656557;0.1115722;9.4852644;5.7407811;1.1489983;23.18322653;0.74430104;0;2.7659627;4.00543821;0.66020971;0.8959983;7.0235871;2.0635103;1.3052417;1.47100371;1.68912053;2.2936678;10.5926998;6.8023193;1.64072399;1.9253861;87.7215706;1.37977824;35.5578198;163.2422038;0.7488541;26.22428753;93.8750675;70.630053;57.552893;49.5699542;5.2906942;9.80144037;41.3300064
MDG43404191;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
MDG43404192;PRECIPITATION;2017;80.7359447;15.8387057;20.0584083;38.6251065;26.026221;43.5359105;52.6760197;2.18308496;0;23.3336151;6.0465165;3.560917;0;0;0.5206866;0;0;0.6260894;0;0.6253775;0.20314357;0.02306365;2.2213803;0;0;0;0.17510192;0;0;0.60668769;0;0;0;0;0;30.83955;0.4194814;0.3619266;21.68756;89.320769;15.135079;28.0718778;64.3430097;6.6751658;39.734393;23.6958826;78.96796051;33.22317621;56.4636072;7.8736039;62.28447823;52.1082169
